Date,Open,High,Low,Close,Volume
2016-08-04,101.289,101.67,100.827,101.185,0
2016-08-05,101.184,102.062,100.834,101.821,0
2016-08-08,102.228,102.655,101.87,102.45,0
2016-08-09,102.44,102.529,101.757,101.896,0
2016-08-10,101.896,101.97,100.933,101.175,0
2016-08-11,101.184,102.054,100.983,101.891,0
2016-08-12,101.893,102.272,100.82,101.25,0
2016-08-15,101.251,101.46,100.846,101.2,0
2016-08-16,101.198,101.291,99.516,100.28,0
2016-08-17,100.28,101.164,99.915,99.986,0
2016-08-18,99.984,100.506,99.61,100.082,0
2016-08-19,100.087,100.46,99.979,100.21,0
2016-08-22,100.462,100.934,100.185,100.347,0
2016-08-23,100.361,100.4,99.91,100.291,0
2016-08-24,100.291,100.609,100.065,100.448,0
2016-08-25,100.452,100.616,100.262,100.554,0
2016-08-26,100.557,101.944,100.052,101.81,0
2016-08-29,101.934,102.393,101.8,101.999,0
2016-08-30,101.997,103.136,101.717,102.944,0
2016-08-31,102.945,103.532,102.825,103.324,0
2016-09-01,103.325,103.998,103.029,103.184,0
2016-09-02,103.19,104.32,102.794,103.975,0
2016-09-05,104.056,104.074,103.12,103.436,0
2016-09-06,103.437,103.808,101.899,102.101,0
2016-09-07,102.1,102.109,101.19,101.701,0
2016-09-08,101.7,102.6,101.39,102.376,0
2016-09-09,102.383,103.056,101.949,102.67,0
2016-09-12,102.369,102.668,101.55,101.857,0
2016-09-13,101.859,102.748,101.4,102.5,0
2016-09-14,102.51,103.359,102.21,102.461,0
2016-09-15,102.463,102.755,101.727,101.836,0
2016-09-16,101.858,102.463,101.74,102.27,0
2016-09-19,102.247,102.415,101.546,101.837,0
2016-09-20,101.838,102.064,101.517,101.718,0
2016-09-21,101.724,102.79,100.256,100.3,0
2016-09-22,100.342,100.931,100.068,100.824,0
2016-09-23,100.824,101.245,100.64,101.05,0
2016-09-26,100.985,101.11,100.209,100.325,0
2016-09-27,100.324,100.988,100.06,100.369,0
2016-09-28,100.366,100.818,100.223,100.795,0
2016-09-29,100.797,101.842,100.72,101.188,0
2016-09-30,101.186,101.781,100.72,101.32,0
2016-10-03,101.454,101.686,101.173,101.671,0
2016-10-04,101.671,102.967,101.618,102.826,0
2016-10-05,102.828,103.669,102.639,103.477,0
2016-10-06,103.481,104.163,103.31,103.953,0
2016-10-07,103.953,104.0,102.825,102.893,0
2016-10-10,103.073,103.788,102.778,103.661,0
2016-10-11,103.661,104.072,103.14,103.457,0
2016-10-12,103.451,104.484,103.245,104.264,0
2016-10-13,104.262,104.636,103.31,103.624,0
2016-10-14,103.625,104.479,103.57,104.146,0
2016-10-17,104.249,104.372,103.733,103.853,0
2016-10-18,103.85,104.202,103.642,103.878,0
2016-10-19,103.874,103.96,103.14,103.373,0
2016-10-20,103.371,104.105,103.303,103.997,0
2016-10-21,103.998,104.207,103.489,103.8,0
2016-10-24,103.964,104.376,103.685,104.322,0
2016-10-25,104.321,104.877,104.085,104.158,0
2016-10-26,104.16,104.62,103.987,104.55,0
2016-10-27,104.548,105.349,104.268,105.254,0
2016-10-28,105.251,105.532,104.44,104.694,0
2016-10-31,104.615,105.233,104.486,104.849,0
2016-11-01,104.849,105.117,103.768,103.993,0
2016-11-02,103.993,104.168,102.99,103.341,0
2016-11-03,103.345,103.47,102.539,102.922,0
2016-11-04,102.917,103.354,102.805,103.089,0
2016-11-07,103.845,104.632,103.799,104.532,0
2016-11-08,104.54,105.241,104.26,105.11,0
2016-11-09,105.109,105.891,101.157,105.637,0
2016-11-10,105.65,106.949,104.926,106.78,0
2016-11-11,106.777,106.934,105.99,106.635,0
2016-11-14,106.792,108.543,106.69,108.274,0
2016-11-15,108.279,109.335,107.73,109.042,0
2016-11-16,109.042,109.757,108.75,108.875,0
2016-11-17,108.869,110.343,108.51,110.194,0
2016-11-18,110.209,110.951,109.76,110.874,0
2016-11-21,110.921,111.364,110.42,110.8,0
2016-11-22,110.798,111.357,110.23,111.107,0
2016-11-23,111.114,112.974,110.81,112.465,0
2016-11-24,112.468,113.533,112.37,113.303,0
2016-11-25,113.302,113.9,112.53,113.229,0
2016-11-28,112.869,112.971,111.32,111.83,0
2016-11-29,111.823,113.339,111.595,112.506,0
2016-11-30,112.498,114.541,112.03,114.37,0
2016-12-01,114.373,114.827,113.801,114.177,0
2016-12-02,114.169,114.21,113.303,113.503,0
2016-12-05,113.036,114.777,112.942,113.806,0
2016-12-06,113.811,114.187,113.467,114.025,0
2016-12-07,114.02,114.406,113.39,113.627,0
2016-12-08,113.631,114.375,113.117,114.123,0
2016-12-09,114.124,115.369,113.97,115.274,0
2016-12-12,115.448,116.124,114.716,114.841,0
2016-12-13,114.844,115.477,114.745,115.249,0
2016-12-14,115.244,117.396,114.737,117.209,0
2016-12-15,117.227,118.665,117.073,118.219,0
2016-12-16,118.246,118.428,117.466,117.84,0
2016-12-19,117.859,117.884,116.512,117.078,0
2016-12-20,117.081,118.242,116.95,117.877,0
2016-12-21,117.88,118.069,117.076,117.472,0
2016-12-22,117.469,117.876,117.25,117.541,0
2016-12-23,117.542,117.65,117.133,117.32,0
2016-12-26,117.22,117.382,116.96,117.105,0
2016-12-27,117.105,117.618,117.075,117.44,0
2016-12-28,117.447,117.814,116.807,117.054,0
2016-12-29,117.054,117.155,116.208,116.547,0
2016-12-30,116.55,117.2,116.035,116.95,0
2017-01-02,116.935,117.665,116.71,117.302,0
2017-01-03,117.3,118.611,117.169,117.698,0
2017-01-04,117.685,118.188,117.029,117.263,0
2017-01-05,117.273,117.43,115.189,115.44,0
2017-01-06,115.44,117.181,115.033,117.02,0
2017-01-09,117.178,117.55,115.633,115.913,0
2017-01-10,115.915,116.344,115.17,115.83,0
2017-01-11,115.824,116.873,114.237,115.401,0
2017-01-12,115.407,115.413,113.731,114.74,0
2017-01-13,114.739,115.446,114.145,114.467,0
2017-01-16,114.414,114.47,113.617,114.09,0
2017-01-17,114.073,114.29,112.53,112.786,0
2017-01-18,112.789,114.762,112.61,114.551,0
2017-01-19,114.548,115.624,114.39,115.055,0
2017-01-20,115.044,115.387,114.2,114.6,0
2017-01-23,114.391,114.393,112.485,112.539,0
2017-01-24,112.545,113.894,112.492,113.864,0
2017-01-25,113.864,113.989,113.02,113.327,0
2017-01-26,113.327,114.859,113.03,114.544,0
2017-01-27,114.536,115.376,114.36,115.08,0
2017-01-30,114.889,114.952,113.43,113.737,0
2017-01-31,113.737,113.965,112.046,112.666,0
2017-02-01,112.666,113.952,112.618,113.282,0
2017-02-02,113.28,113.363,112.028,112.86,0
2017-02-03,112.86,113.494,112.275,112.584,0
2017-02-06,112.568,112.777,111.584,111.793,0
2017-02-07,111.796,112.579,111.57,112.31,0
2017-02-08,112.307,112.545,111.61,111.841,0
2017-02-09,111.843,113.351,111.799,113.282,0
2017-02-10,113.295,113.86,112.83,113.205,0
2017-02-13,113.647,114.169,113.419,113.756,0
2017-02-14,113.754,114.501,113.213,114.317,0
2017-02-15,114.315,114.958,113.852,114.276,0
2017-02-16,114.273,114.32,113.053,113.299,0
2017-02-17,113.299,113.51,112.58,112.836,0
2017-02-20,112.938,113.238,112.756,113.14,0
2017-02-21,113.136,113.778,113.099,113.7,0
2017-02-22,113.705,113.733,112.875,113.311,0
2017-02-23,113.308,113.46,112.529,112.734,0
2017-02-24,112.755,112.97,111.917,112.134,0
2017-02-27,112.222,112.841,111.894,112.733,0
2017-02-28,112.741,112.898,111.664,112.84,0
2017-03-01,112.844,114.048,112.73,113.763,0
2017-03-02,113.768,114.596,113.734,114.377,0
2017-03-03,114.38,114.75,113.765,114.005,0
2017-03-06,114.085,114.112,113.529,113.936,0
2017-03-07,113.939,114.155,113.693,113.991,0
2017-03-08,113.99,114.759,113.573,114.444,0
2017-03-09,114.436,115.094,114.33,115.093,0
2017-03-10,115.091,115.505,114.616,114.77,0
2017-03-13,114.879,114.958,114.459,114.941,0
2017-03-14,114.933,115.195,114.492,114.696,0
2017-03-15,114.694,114.885,113.14,113.439,0
2017-03-16,113.443,113.56,112.88,113.346,0
2017-03-17,113.346,113.51,112.526,112.69,0
2017-03-20,112.721,112.898,112.43,112.53,0
2017-03-21,112.529,112.87,111.395,111.498,0
2017-03-22,111.498,111.77,110.714,111.295,0
2017-03-23,111.292,111.59,110.589,111.028,0
2017-03-24,111.033,111.482,110.591,111.329,0
2017-03-27,110.565,110.7,110.077,110.616,0
2017-03-28,110.621,111.202,110.15,111.117,0
2017-03-29,111.122,111.316,110.69,111.09,0
2017-03-30,111.095,111.945,110.91,111.817,0
2017-03-31,111.817,112.198,111.209,111.383,0
2017-04-03,111.332,111.589,110.8,110.872,0
2017-04-04,110.872,110.88,110.231,110.824,0
2017-04-05,110.818,111.456,110.359,110.495,0
2017-04-06,110.5,111.142,110.26,110.85,0
2017-04-07,110.846,111.367,110.091,111.044,0
2017-04-10,111.299,111.582,110.621,110.755,0
2017-04-11,110.753,110.85,109.428,109.665,0
2017-04-12,109.669,109.868,108.88,109.057,0
2017-04-13,109.057,109.394,108.7,109.139,0
2017-04-14,109.139,109.226,108.48,108.48,0
2017-04-17,108.595,109.083,108.099,109.032,0
2017-04-18,109.035,109.221,108.279,108.434,0
2017-04-19,108.435,109.181,108.354,108.91,0
2017-04-20,108.911,109.488,108.69,109.386,0
2017-04-21,109.385,109.424,108.847,109.08,0
2017-04-24,110.043,110.348,109.619,109.822,0
2017-04-25,109.822,111.189,109.569,110.987,0
2017-04-26,110.984,111.779,110.839,111.201,0
2017-04-27,111.198,111.6,111.016,111.258,0
2017-04-28,111.255,111.717,111.034,111.495,0
2017-05-01,111.292,111.948,111.175,111.868,0
2017-05-02,111.868,112.306,111.749,111.968,0
2017-05-03,111.968,112.824,111.922,112.705,0
2017-05-04,112.702,113.05,112.28,112.519,0
2017-05-05,112.518,112.804,112.053,112.7,0
2017-05-08,112.825,113.296,112.357,113.262,0
2017-05-09,113.268,114.33,113.09,113.716,0
2017-05-10,113.715,114.373,113.599,114.312,0
2017-05-11,114.311,114.37,113.438,113.756,0
2017-05-12,113.757,113.953,113.168,113.28,0
2017-05-15,113.302,113.855,113.191,113.637,0
2017-05-16,113.642,113.773,112.74,112.814,0
2017-05-17,112.81,112.849,110.51,110.942,0
2017-05-18,110.94,111.738,110.211,111.495,0
2017-05-19,111.495,111.702,111.01,111.16,0
2017-05-22,111.266,111.608,110.923,111.093,0
2017-05-23,111.1,111.859,110.825,111.781,0
2017-05-24,111.778,112.129,111.439,111.631,0
2017-05-25,111.624,111.952,111.48,111.766,0
2017-05-26,111.766,111.808,110.838,111.31,0
2017-05-29,111.211,111.469,111.159,111.229,0
2017-05-30,111.229,111.29,110.635,110.859,0
2017-05-31,110.86,111.226,110.462,110.833,0
2017-06-01,110.829,111.483,110.674,111.388,0
2017-06-02,111.388,111.711,110.3,110.357,0
2017-06-05,110.476,110.74,110.28,110.469,0
2017-06-06,110.465,110.48,109.186,109.409,0
2017-06-07,109.409,109.883,109.08,109.741,0
2017-06-08,109.735,110.386,109.359,110.01,0
2017-06-09,110.017,110.813,109.778,110.327,0
2017-06-12,110.375,110.382,109.6,109.835,0
2017-06-13,109.834,110.272,109.802,110.057,0
2017-06-14,110.061,110.343,108.811,109.346,0
2017-06-15,109.339,110.981,109.23,110.86,0
2017-06-16,110.865,111.419,110.619,110.67,0
2017-06-19,110.845,111.693,110.804,111.636,0
2017-06-20,111.639,111.788,111.279,111.381,0
2017-06-21,111.377,111.74,111.03,111.365,0
2017-06-22,111.365,111.449,110.914,111.284,0
2017-06-23,111.285,111.431,111.128,111.26,0
2017-06-26,111.222,111.945,111.17,111.86,0
2017-06-27,111.864,112.467,111.424,112.237,0
2017-06-28,112.238,112.479,111.8,112.324,0
2017-06-29,112.329,112.928,111.8,111.965,0
2017-06-30,111.965,112.606,111.709,112.36,0
2017-07-03,112.277,113.472,112.164,113.324,0
2017-07-04,113.324,113.404,112.73,113.052,0
2017-07-05,113.048,113.686,112.786,113.113,0
2017-07-06,113.119,113.471,112.857,113.122,0
2017-07-07,113.116,114.181,113.067,113.869,0
2017-07-10,114.011,114.302,113.874,114.061,0
2017-07-11,114.06,114.496,113.686,113.901,0
2017-07-12,113.894,113.906,112.9,113.302,0
2017-07-13,113.3,113.53,112.828,113.364,0
2017-07-14,113.359,113.579,112.24,112.48,0
2017-07-17,112.572,112.868,112.298,112.603,0
2017-07-18,112.604,112.661,111.644,112.076,0
2017-07-19,112.076,112.234,111.52,111.892,0
2017-07-20,111.884,112.419,111.46,111.882,0
2017-07-21,111.882,112.08,110.977,111.153,0
2017-07-24,111.122,111.319,110.587,111.201,0
2017-07-25,111.197,111.958,110.792,111.876,0
2017-07-26,111.876,112.202,111.011,111.119,0
2017-07-27,111.119,111.712,110.738,111.23,0
2017-07-28,111.236,111.289,110.532,110.654,0
2017-07-31,110.53,110.774,110.177,110.306,0
2017-08-01,110.301,110.591,109.906,110.374,0
2017-08-02,110.367,110.984,110.255,110.712,0
2017-08-03,110.709,110.829,109.815,109.958,0
2017-08-04,109.964,111.051,109.808,110.64,0
2017-08-07,110.775,110.92,110.598,110.752,0
2017-08-08,110.75,110.83,110.034,110.112,0
2017-08-09,110.11,110.167,109.52,109.942,0
2017-08-10,109.938,110.179,109.071,109.157,0
2017-08-11,109.157,109.406,108.718,109.05,0
2017-08-14,109.141,109.802,109.071,109.738,0
2017-08-15,109.743,110.848,109.666,110.63,0
2017-08-16,110.632,110.949,109.987,110.093,0
2017-08-17,110.093,110.369,109.322,109.482,0
2017-08-18,109.482,109.6,108.569,109.14,0
2017-08-21,109.397,109.423,108.609,109.036,0
2017-08-22,109.039,109.76,108.851,109.676,0
2017-08-23,109.683,109.827,108.82,108.931,0
2017-08-24,108.931,109.608,108.816,109.572,0
2017-08-25,109.57,109.844,109.075,109.36,0
2017-08-28,109.265,109.413,108.31,108.637,0
2017-08-29,108.638,109.902,108.26,109.571,0
2017-08-30,109.57,110.441,109.527,110.291,0
2017-08-31,110.292,110.671,109.85,110.054,0
2017-09-01,110.05,110.482,109.53,110.247,0
2017-09-04,109.829,109.934,109.35,109.664,0
2017-09-05,109.669,109.835,108.49,108.584,0
2017-09-06,108.584,109.398,108.43,109.174,0
2017-09-07,109.18,109.249,108.04,108.428,0
2017-09-08,108.431,108.486,107.29,107.83,0
2017-09-11,108.345,109.507,108.15,109.267,0
2017-09-12,109.27,110.254,109.24,110.22,0
2017-09-13,110.221,110.692,109.88,110.497,0
2017-09-14,110.491,111.04,109.53,109.943,0
2017-09-15,109.939,111.334,109.87,110.731,0
2017-09-18,111.031,111.663,110.99,111.482,0
2017-09-19,111.488,111.881,111.19,111.558,0
2017-09-20,111.556,112.533,111.094,112.36,0
2017-09-21,112.368,112.716,112.11,112.461,0
2017-09-22,112.46,112.556,111.63,111.958,0
2017-09-25,112.331,112.531,111.45,111.722,0
2017-09-26,111.724,112.476,111.47,112.26,0
2017-09-27,112.265,113.257,112.23,112.888,0
2017-09-28,112.888,113.21,112.23,112.409,0
2017-09-29,112.405,112.737,112.19,112.428,0
2017-10-02,112.631,113.059,112.51,112.669,0
2017-10-03,112.669,113.196,112.64,112.819,0
2017-10-04,112.824,112.938,112.3,112.765,0
2017-10-05,112.765,112.92,112.39,112.808,0
2017-10-06,112.808,113.44,112.519,112.545,0
2017-10-09,112.494,112.747,112.45,112.679,0
2017-10-10,112.679,112.828,111.96,112.374,0
2017-10-11,112.37,112.586,112.05,112.486,0
2017-10-12,112.486,112.506,112.1,112.259,0
2017-10-13,112.258,112.305,111.67,111.791,0
2017-10-16,111.933,112.289,111.63,112.173,0
2017-10-17,112.173,112.48,112.01,112.168,0
2017-10-18,112.174,113.092,112.11,113.085,0
2017-10-19,113.085,113.147,112.28,112.589,0
2017-10-20,112.589,113.57,112.53,113.479,0
2017-10-23,113.883,114.1,113.22,113.365,0
2017-10-24,113.36,114.022,113.23,113.971,0
2017-10-25,113.971,114.245,113.46,113.621,0
2017-10-26,113.627,114.101,113.32,114.098,0
2017-10-27,114.098,114.452,113.603,113.658,0
2017-10-30,113.729,113.836,113.0,113.136,0
2017-10-31,113.137,113.732,112.93,113.641,0
2017-11-01,113.641,114.282,113.6,114.155,0
2017-11-02,114.159,114.217,113.52,114.033,0
2017-11-03,114.033,114.428,113.624,113.986,0
2017-11-06,114.133,114.735,113.658,113.782,0
2017-11-07,113.782,114.342,113.68,113.835,0
2017-11-08,113.818,113.924,113.37,113.858,0
2017-11-09,113.858,114.069,113.07,113.462,0
2017-11-10,113.45,113.635,113.19,113.51,0
2017-11-13,113.593,113.714,113.21,113.605,0
2017-11-14,113.604,113.912,113.28,113.468,0
2017-11-15,113.465,113.496,112.46,112.883,0
2017-11-16,112.884,113.333,112.72,113.113,0
2017-11-17,113.11,113.144,111.91,111.996,0
2017-11-20,112.184,112.719,111.86,112.578,0
2017-11-21,112.577,112.704,112.15,112.466,0
2017-11-22,112.467,112.476,111.11,111.25,0
2017-11-23,111.24,111.381,111.04,111.222,0
2017-11-24,111.227,111.623,111.16,111.488,0
2017-11-27,111.597,111.692,110.82,111.063,0
2017-11-28,111.063,111.641,110.9,111.494,0
2017-11-29,111.492,112.151,111.35,112.004,0
2017-11-30,112.002,112.695,111.71,112.667,0
2017-12-01,112.669,112.875,111.401,112.129,0
2017-12-04,112.743,113.09,112.33,112.494,0
2017-12-05,112.491,112.867,112.34,112.588,0
2017-12-06,112.592,112.623,111.97,112.238,0
2017-12-07,112.238,113.159,112.18,113.082,0
2017-12-08,113.079,113.59,113.05,113.386,0
2017-12-11,113.581,113.69,113.21,113.538,0
2017-12-12,113.537,113.751,113.34,113.541,0
2017-12-13,113.54,113.575,112.44,112.684,0
2017-12-14,112.684,112.883,112.04,112.375,0
2017-12-15,112.379,112.744,112.01,112.577,0
2017-12-18,112.618,112.831,112.29,112.553,0
2017-12-19,112.56,113.079,112.48,112.853,0
2017-12-20,112.851,113.466,112.835,113.346,0
2017-12-21,113.344,113.638,113.19,113.349,0
2017-12-22,113.351,113.448,113.22,113.256,0
2017-12-25,113.235,113.35,113.114,113.294,0
2017-12-26,113.296,113.36,113.1,113.19,0
2017-12-27,113.188,113.384,113.108,113.233,0
2017-12-28,113.234,113.266,112.64,112.882,0
2017-12-29,112.881,112.969,112.44,112.614,0
2018-01-01,112.67,112.701,112.555,112.586,0
2018-01-02,112.593,112.791,112.03,112.227,0
2018-01-03,112.224,112.608,112.14,112.543,0
2018-01-04,112.542,112.864,112.46,112.775,0
2018-01-05,112.774,113.32,112.699,112.985,0
2018-01-08,113.116,113.387,112.85,113.146,0
2018-01-09,113.158,113.18,112.33,112.623,0
2018-01-10,112.622,112.785,111.25,111.39,0
2018-01-11,111.398,111.876,111.01,111.228,0
2018-01-12,111.228,111.698,110.88,110.941,0
2018-01-15,111.095,111.185,110.3,110.545,0
2018-01-16,110.544,110.983,110.22,110.437,0
2018-01-17,110.434,111.362,110.16,111.348,0
2018-01-18,111.353,111.482,110.67,111.047,0
2018-01-19,111.047,111.129,110.469,110.615,0
2018-01-22,110.614,111.224,110.53,110.931,0
2018-01-23,110.931,111.179,110.207,110.276,0
2018-01-24,110.281,110.338,108.94,109.185,0
2018-01-25,109.184,109.703,108.47,109.653,0
2018-01-26,109.654,109.771,108.26,108.516,0
2018-01-29,108.65,109.203,108.48,108.992,0
2018-01-30,108.993,109.205,108.389,108.758,0
2018-01-31,108.761,109.446,108.57,109.193,0
2018-02-01,109.191,109.751,109.07,109.452,0
2018-02-02,109.454,110.482,109.26,110.03,0
2018-02-05,110.267,110.281,108.983,109.13,0
2018-02-06,109.129,109.712,108.44,109.699,0
2018-02-07,109.7,109.704,108.889,109.372,0
2018-02-08,109.368,109.784,108.56,108.745,0
2018-02-09,108.756,109.31,108.02,108.777,0
2018-02-12,108.828,108.893,108.41,108.717,0
2018-02-13,108.719,108.781,107.4,107.828,0
2018-02-14,107.829,107.903,106.7,106.971,0
2018-02-15,106.967,106.984,106.009,106.15,0
2018-02-16,106.152,106.399,105.52,106.126,0
2018-02-19,106.306,106.728,106.07,106.605,0
2018-02-20,106.607,107.377,106.57,107.316,0
2018-02-21,107.315,107.903,107.26,107.748,0
2018-02-22,107.749,107.763,106.57,106.723,0
2018-02-23,106.724,107.133,106.48,106.796,0
2018-02-26,107.046,107.116,106.35,107.003,0
2018-02-27,107.005,107.675,106.76,107.348,0
2018-02-28,107.347,107.528,106.54,106.654,0
2018-03-01,106.651,107.205,106.05,106.095,0
2018-03-02,106.095,106.298,105.23,105.716,0
2018-03-05,105.609,106.238,105.32,106.214,0
2018-03-06,106.211,106.464,105.54,105.66,0
2018-03-07,105.658,106.225,105.43,106.125,0
2018-03-08,106.126,106.315,105.88,106.286,0
2018-03-09,106.287,107.052,106.249,106.806,0
2018-03-12,106.942,106.972,106.29,106.404,0
2018-03-13,106.405,107.292,106.22,106.487,0
2018-03-14,106.497,106.749,106.04,106.319,0
2018-03-15,106.318,106.415,105.76,106.288,0
2018-03-16,106.288,106.367,105.57,105.976,0
2018-03-19,105.975,106.307,105.65,106.04,0
2018-03-20,106.042,106.608,105.9,106.538,0
2018-03-21,106.537,106.64,105.85,105.963,0
2018-03-22,105.958,105.984,104.61,104.848,0
2018-03-23,104.85,105.286,104.62,104.729,0
2018-03-26,104.727,105.549,104.69,105.452,0
2018-03-27,105.452,105.903,105.29,105.398,0
2018-03-28,105.401,107.012,105.34,106.82,0
2018-03-29,106.818,106.934,106.23,106.481,0
2018-03-30,106.481,106.515,106.09,106.248,0
2018-04-02,106.302,106.45,105.63,105.833,0
2018-04-03,105.835,106.662,105.66,106.504,0
2018-04-04,106.507,106.848,105.97,106.78,0
2018-04-05,106.781,107.493,106.68,107.15,0
2018-04-06,107.15,107.46,106.75,106.892,0
2018-04-09,106.898,107.203,106.59,106.734,0
2018-04-10,106.728,107.399,106.59,107.207,0
2018-04-11,107.208,107.226,106.62,106.8,0
2018-04-12,106.792,107.43,106.67,107.249,0
2018-04-13,107.249,107.78,107.18,107.32,0
2018-04-16,107.542,107.586,107.01,107.114,0
2018-04-17,107.115,107.213,106.85,107.033,0
2018-04-18,107.033,107.386,106.98,107.213,0
2018-04-19,107.215,107.517,107.18,107.423,0
2018-04-20,107.425,107.856,107.34,107.647,0
2018-04-23,107.78,108.754,107.7,108.672,0
2018-04-24,108.672,109.202,108.52,108.856,0
2018-04-25,108.857,109.469,108.76,109.409,0
2018-04-26,109.409,109.457,109.03,109.35,0
2018-04-27,109.348,109.539,108.96,109.033,0
2018-04-30,109.142,109.452,108.99,109.267,0
2018-05-01,109.271,109.911,109.22,109.908,0
2018-05-02,109.908,110.037,109.56,109.829,0
2018-05-03,109.831,109.856,108.9,109.157,0
2018-05-04,109.155,109.274,108.62,109.101,0
2018-05-07,109.087,109.398,108.73,109.135,0
2018-05-08,109.137,109.352,108.81,109.1,0
2018-05-09,109.1,109.833,108.97,109.745,0
2018-05-10,109.746,110.019,109.29,109.406,0
2018-05-11,109.407,109.568,109.12,109.38,0
2018-05-14,109.36,109.717,109.18,109.705,0
2018-05-15,109.708,110.456,109.63,110.285,0
2018-05-16,110.286,110.408,110.01,110.294,0
2018-05-17,110.294,110.86,110.06,110.783,0
2018-05-18,110.783,111.082,110.58,110.776,0
2018-05-21,110.866,111.396,110.8,110.957,0
2018-05-22,110.956,111.186,110.75,110.824,0
2018-05-23,110.824,110.879,109.54,109.989,0
2018-05-24,109.985,110.044,108.93,109.259,0
2018-05-25,109.257,109.744,109.09,109.425,0
2018-05-28,109.644,109.748,109.22,109.45,0
2018-05-29,109.45,109.459,108.08,108.629,0
2018-05-30,108.627,109.075,108.32,108.824,0
2018-05-31,108.824,109.003,108.37,108.773,0
2018-06-01,108.773,109.736,108.7,109.518,0
2018-06-04,109.552,109.907,109.35,109.891,0
2018-06-05,109.9,110.005,109.45,109.826,0
2018-06-06,109.827,110.267,109.76,110.16,0
2018-06-07,110.16,110.222,109.47,109.692,0
2018-06-08,109.691,109.853,109.17,109.515,0
2018-06-11,109.414,110.173,109.34,110.165,0
2018-06-12,110.165,110.543,110.07,110.443,0
2018-06-13,110.445,110.848,110.06,110.19,0
2018-06-14,110.195,110.694,109.89,110.571,0
2018-06-15,110.573,110.904,110.36,110.635,0
2018-06-18,110.611,110.669,110.27,110.542,0
2018-06-19,110.542,110.548,109.53,110.034,0
2018-06-20,110.034,110.451,109.82,110.376,0
2018-06-21,110.37,110.76,109.81,109.899,0
2018-06-22,109.902,110.218,109.78,109.855,0
2018-06-25,109.921,110.042,109.35,109.677,0
2018-06-26,109.676,110.216,109.35,110.058,0
2018-06-27,110.057,110.49,109.65,110.231,0
2018-06-28,110.231,110.649,109.94,110.49,0
2018-06-29,110.488,110.943,110.35,110.67,0
2018-07-02,110.702,111.063,110.57,110.838,0
2018-07-03,110.839,111.135,110.45,110.5,0
2018-07-04,110.5,110.557,110.25,110.471,0
2018-07-05,110.472,110.732,110.27,110.659,0
2018-07-06,110.659,110.786,110.35,110.464,0
2018-07-09,110.409,110.903,110.33,110.87,0
2018-07-10,110.87,111.354,110.77,110.841,0
2018-07-11,110.842,112.176,110.74,111.942,0
2018-07-12,111.941,112.661,111.89,112.607,0
2018-07-13,112.607,112.8,112.24,112.33,0
2018-07-16,112.397,112.564,112.2,112.308,0
2018-07-17,112.313,112.949,112.2,112.924,0
2018-07-18,112.924,113.138,112.69,112.858,0
2018-07-19,112.858,113.176,112.043,112.443,0
2018-07-20,112.446,112.623,111.35,111.416,0
2018-07-23,111.333,111.544,110.74,111.376,0
2018-07-24,111.377,111.514,110.93,111.24,0
2018-07-25,111.242,111.384,110.64,110.915,0
2018-07-26,110.915,111.25,110.57,111.201,0
2018-07-27,111.201,111.256,110.77,111.021,0
2018-07-30,110.964,111.165,110.86,111.021,0
2018-07-31,111.022,111.958,110.738,111.767,0
2018-08-01,111.767,112.152,111.37,111.67,0
2018-08-02,111.67,111.737,111.305,111.619,0
2018-08-03,111.626,111.875,111.07,111.205,0
2018-08-06,111.246,111.527,111.14,111.362,0
2018-08-07,111.363,111.479,110.96,111.364,0
2018-08-08,111.364,111.439,110.81,110.882,0
2018-08-09,110.882,111.185,110.68,111.158,0
2018-08-10,111.157,111.17,110.49,110.797,0
2018-08-13,110.595,110.939,110.08,110.722,0
2018-08-14,110.722,111.315,110.56,111.18,0
2018-08-15,111.179,111.432,110.41,110.63,0
2018-08-16,110.629,111.124,110.44,110.945,0
2018-08-17,110.943,111.052,110.28,110.49,0
2018-08-20,110.508,110.685,109.89,109.93,0
2018-08-21,109.931,110.547,109.74,110.078,0
2018-08-22,110.073,110.617,110.0,110.549,0
2018-08-23,110.549,111.395,110.51,111.352,0
2018-08-24,111.352,111.487,111.07,111.216,0
2018-08-27,111.244,111.348,110.9,111.074,0
2018-08-28,111.072,111.358,110.93,111.181,0
2018-08-29,111.165,111.829,111.09,111.725,0
2018-08-30,111.724,111.755,110.93,111.018,0
2018-08-31,111.018,111.135,110.66,111.02,0
2018-09-03,111.183,111.189,110.837,111.089,0
2018-09-04,111.089,111.533,110.87,111.461,0
2018-09-05,111.46,111.758,111.37,111.464,0
2018-09-06,111.463,111.513,110.5,110.667,0
2018-09-07,110.669,111.248,110.36,110.988,0
2018-09-10,110.985,111.249,110.83,111.136,0
2018-09-11,111.136,111.651,111.04,111.63,0
2018-09-12,111.63,111.633,111.09,111.234,0
2018-09-13,111.234,112.048,111.14,112.042,0
2018-09-14,112.044,112.169,111.73,112.049,0
2018-09-17,111.969,112.122,111.64,111.682,0
2018-09-18,111.68,112.39,111.64,112.35,0
2018-09-19,112.355,112.447,112.13,112.27,0
2018-09-20,112.268,112.584,112.03,112.484,0
2018-09-21,112.484,112.874,112.386,112.567,0
2018-09-24,112.543,112.838,112.41,112.792,0
2018-09-25,112.797,112.997,112.71,112.971,0
